screen_name,fav,rt,tweet,truncated,tweet_url
DemetriusHarmon,25398,976,enjoy this picture of me and someone else’s child https://t.co/IRHu9R12jA,False,https://twitter.com/DemetriusHarmon/status/1156329082675535872
mipaltan,21426,783,👨‍👩‍👧 A picture with the #OneFamily squad before Daddy Ro joins the #TeamIndia squad for the Windies tour ✈… https://t.co/woFTZ9XEAY,True,https://twitter.com/mipaltan/status/1156436829148721152
RickyPDillon,11025,669,LMAOOOOO drove by this so i had to pull over for a picture @GraysonDolan @EthanDolan https://t.co/WGPdCIGkHq,False,https://twitter.com/RickyPDillon/status/1156767952588251138
caroline_szwed,5476,377,the perfect picture doesn’t exist... https://t.co/MxxhEiNn3M,False,https://twitter.com/caroline_szwed/status/1156346403699994624
LindseyGrahamSC,6029,1043,"Hope you will look at the big picture and support President @realdonaldTrump and our military. 

Biggest winner of… https://t.co/6jrFnAa7A5",True,https://twitter.com/LindseyGrahamSC/status/1156332038586294274
mitchellvii,2264,668,"I have 450,000 followers and my feed receives 4 million hits daily. It is rare I have a tweet with over 1000 likes.… https://t.co/NSIclzedIj",True,https://twitter.com/mitchellvii/status/1156259935128313857
SopanDeb,1590,361,"it’s easy to dunk on this - but let’s keep the big picture in mind. for decades, big time newsrooms invited erickso… https://t.co/NBkxIqhC6D",True,https://twitter.com/SopanDeb/status/1156607480232927232
MeghanMcCain,3924,370,"This is such a cheap political, straw man argument against Biden by Gillibrand, trying to paint a picture like Bide… https://t.co/MR8v0EMk5m",True,https://twitter.com/MeghanMcCain/status/1156749454785032198
ezraklein,1563,424,"So far, the big picture on the debate is the leading Democrats will criminalize private health insurance and decrim… https://t.co/JnUE4c7sR8",True,https://twitter.com/ezraklein/status/1156368039547265024
DerbyChrisW,1068,359,They say a picture paints a thousand words! https://t.co/qLC3GUhKft,False,https://twitter.com/DerbyChrisW/status/1156464810139291649
KySportsRadio,2952,563,This picture is Hall of Fame worthy https://t.co/bOeYiRANsS,False,https://twitter.com/KySportsRadio/status/1156404479840927750
RealSaavedra,4033,3004,Ilhan Omar and mystery man try to avoid being pictured together as they leave romantic out-of-the-way Playa Del Rey… https://t.co/fRvUXtkneX,True,https://twitter.com/RealSaavedra/status/1156349943893962754
dog_rates,38603,5701,"It’s an honor to partner with “The Art of Racing in the Rain,” a movie that perfectly embodies everything we try to… https://t.co/saq2NBv96I",True,https://twitter.com/dog_rates/status/1156636308116103168
DonaldJTrumpJr,20792,6513,I literally can't see anything wrong with what Mario Lopez said here that would cause the Outrage Mob try to destro… https://t.co/yzpTuMeuaJ,True,https://twitter.com/DonaldJTrumpJr/status/1156634264085176323
DonaldJTrumpJr,22311,6774,"Hahaha watch these guys try to knock down @realDonaldTrump for creating
1) a record 6,000,000 new jobs 
2) all time… https://t.co/f2Q4DxSxfE",True,https://twitter.com/DonaldJTrumpJr/status/1156747322681942022
charliekirk11,14857,5746,"This is your daily reminder that the Mueller investigation should NEVER have happened

This was a failed coup again… https://t.co/GuFWhGEoTv",True,https://twitter.com/charliekirk11/status/1156539150289506305
DonaldJTrumpJr,21011,8977,"Obviously great leadership when Baltimore’s Deputy Police Commish gets mugged at gunpoint. 

If Cops are getting mu… https://t.co/IFJMQP6nyD",True,https://twitter.com/DonaldJTrumpJr/status/1156206243582812160
FabrizioRomano,20253,5981,Paulo Dybala’s agent is now in England to start talks about personal terms with Manchester United. Juventus are wai… https://t.co/TJidJg118T,True,https://twitter.com/FabrizioRomano/status/1156233524833394688
RahulGandhi,21350,5459,Demonetisation and GST rollout are perfect examples of ineptitude and lack of depth in the Modi Govt. Their callous… https://t.co/QJeuI7exzw,True,https://twitter.com/RahulGandhi/status/1156552911029075968
MittRomney,4664,718,"Nice try, but socialism isn’t the answer. If it was, maybe Bernie would have something to show for his 3 decades in… https://t.co/M8yOL7HtGW",True,https://twitter.com/MittRomney/status/1156634423519010817
obianuju,1423,596,"Try to wrap your head around this:

A 70 year old,has fathered 6 kids,has 4 step kids &amp; 14 grandkids, has now becom… https://t.co/gicq2qrkVQ",True,https://twitter.com/obianuju/status/1156556139817054209
AtlantaFalcons,1717,572,"When they try to tell us Julio isn't the best receiver in the league...

#NFLTop100 https://t.co/xLR01A1ibs",False,https://twitter.com/AtlantaFalcons/status/1156736320695394304
barstoolsports,20165,2175,Think your job is bad? Try being the guy who holds pads for Khalil Mack @barstoolchicago https://t.co/8cXIpd35nW,False,https://twitter.com/barstoolsports/status/1156602840309215237
Alyssa_Milano,8511,1930,"“Before you act, listen. Before you react, think. Before you spend, earn. Before you criticize, wait. Before you pr… https://t.co/BV8j2CPz7d",True,https://twitter.com/Alyssa_Milano/status/1156622713324097536
MothershipSG,1503,2111,When you try your best but you don't succeed https://t.co/D9KJfXB6pW,False,https://twitter.com/MothershipSG/status/1156757259428352000
Imamofpeace,9234,1800,"@IlhanMN And most importantly: To frame loud critics, then try and sue them to divert attention from being investigated.",False,https://twitter.com/Imamofpeace/status/1156625041154400256
realDonaldTrump,100177,23591,"If I hadn’t won the 2016 Election, we would be in a Great Recession/Depression right now. The people I saw on stage… https://t.co/YG9PJsusiM",True,https://twitter.com/realDonaldTrump/status/1156570437188497410
AOC,74397,18717,McCarthyism is the practice of baselessly accusing political opponents of being communists as unjust grounds for ta… https://t.co/mw0g09fIGL,True,https://twitter.com/AOC/status/1156331346593275905
CNN,56748,14588,Artists installed these neon pink seesaws on both sides of a slatted steel border fence so kids in the US and Mexic… https://t.co/NDWGDxSesk,True,https://twitter.com/CNN/status/1156269080741068800
realDonaldTrump,55774,12771,"....As usual, Powell let us down, but at least he is ending quantitative tightening, which shouldn’t have started i… https://t.co/knw2FP0Eni",True,https://twitter.com/realDonaldTrump/status/1156666164732473345
AndrewYang,25387,5179,"I’ve done the MATH. In 2014, immigrants paid over $328 billion in taxes. Scapegoating them for problems they have n… https://t.co/jyePjL51bG",True,https://twitter.com/AndrewYang/status/1156740066745696256
stephenfry,66344,5563,"Oh my, Rebecca. And right by your clam ... heaven bless us all. I am greatly honoured. Important I dedicate the res… https://t.co/iMeXpPvS4E",True,https://twitter.com/stephenfry/status/1156493366357573632
laurenzima,77263,9529,"Here is Tyler C's proposal to Hannah, fully transcribed. Let us cry. #TheBachelorette #TheBacheloretteFinale https://t.co/pu06HwnCe8",False,https://twitter.com/laurenzima/status/1156365103802880000
JoeNBC,24921,11029,"#MoscowMitch, why do you keep killing all plans to protect American democracy from the immediate threat caused by R… https://t.co/OqQp6A672B",True,https://twitter.com/JoeNBC/status/1156294563591577601
DonaldJTrumpJr,12279,3810,"Green new deal sounds wonderful, but 93 trillion dollars is 15 times what the US government takes in a year. 

Anyo… https://t.co/0tdsdTkwnK",True,https://twitter.com/DonaldJTrumpJr/status/1156375812846825473
CafeCoffeeDay,21195,4849,"Today we remember the legend that inspired us all. Thank you Chairman VG Siddhartha for your vision, leadership and… https://t.co/wht1NWuJc6",True,https://twitter.com/CafeCoffeeDay/status/1156517922870743040
carolecadwalla,12183,5895,#SteveBannon’s relationship with Cambridge Analytica has never been covered by BBC. None of this has been covered b… https://t.co/iNYuWIkHP4,True,https://twitter.com/carolecadwalla/status/1156644756899991553
RareLtd,6193,6988,"Because you love Banjo-Kazooie: Nuts &amp; Bolts, and you do love it, we present this #WinWednesday opportunity to win… https://t.co/IomOwH1JlB",True,https://twitter.com/RareLtd/status/1156603769188225025
JoeNBC,31096,7547,"Donald, thanks for remaining our most loyal viewer through the years. A few things:

1. Stop being a bigot
2. Tell… https://t.co/7Ie2Qw2GZP",True,https://twitter.com/JoeNBC/status/1156293152321540097
RealSaavedra,9471,3572,NEW: An Israeli NGO has filed a petition to have US Congresswoman Ilhan Omar barred from entering the country when… https://t.co/85xQNzcMen,True,https://twitter.com/RealSaavedra/status/1156687931572023296
AmyMcGrathKY,15175,4957,"We deserve better than Mitch McConnell. As a veteran, I take our security—especially the security of our elections—… https://t.co/h8tOBXnHWw",True,https://twitter.com/AmyMcGrathKY/status/1156208436897562624
realDonaldTrump,96937,24677,"Such a great victory in court yesterday on the Russian Hoax, the greatest political scam in the history of our Coun… https://t.co/ttNruQgudA",True,https://twitter.com/realDonaldTrump/status/1156567209528975360
CREWcrew,7611,6882,"Jared Kushner’s business got $90 million from unknown offshore accounts, including money from Saudi Arabia.
Jared K… https://t.co/c5Nujocm5W",True,https://twitter.com/CREWcrew/status/1156520034543554564
realDonaldTrump,48878,11319,"The people on the stage tonight, and last, were not those that will either Make America Great Again or Keep America… https://t.co/f12Gqo4ILb",True,https://twitter.com/realDonaldTrump/status/1156777889100173313
brckhmptn,22047,13786,"BROCKHAMPTON - I BEEN BORN AGAIN

https://t.co/5iSwdgoNFN",False,https://twitter.com/brckhmptn/status/1156746379655442433
realDonaldTrump,45444,10126,"...It will soon be time to choose to keep and build upon that prosperity and success, or let it go. We are respecte… https://t.co/snadutVxxO",True,https://twitter.com/realDonaldTrump/status/1156777890501058560
StephenKing,12679,3431,Moscow Mitch strikes again: Lobbying for a  Kentucky aluminum mill backed by the Russian metal company Rusal.,False,https://twitter.com/StephenKing/status/1156685709484482560
RudyGiuliani,9425,3550,Once again Biden slurred his words and didn’t seem to answer his opponents effectively. I seem to be on his mind be… https://t.co/ednsEBtef5,True,https://twitter.com/RudyGiuliani/status/1156770694576967685
joerogan,17183,3754,First Paralyzed Person Treated With Stem Cells Regained His Upper Body Movement https://t.co/xMDiolydpJ,False,https://twitter.com/joerogan/status/1156593538412322816
w_terrence,17548,7937,"Anti-Trump Protesters in Jamestown chanted &amp; shouted for no real reason 

They held SIGNS that said 
Send Him Back… https://t.co/9RNic9oAax",True,https://twitter.com/w_terrence/status/1156271046443642880
JeffMerkley,17510,5228,"Mitch McConnell has refused, time and again, to take strong action to protect our next election from Russian interf… https://t.co/KEN4hWQ0Bn",True,https://twitter.com/JeffMerkley/status/1156268489784602625
unkonfined,13908,7293,Don’t be afraid to start over again.,False,https://twitter.com/unkonfined/status/1156293881522053120
Trump,6464,1828,These backpacks are filled and ready for the new school year 🎒 Team @Trump is proud to once again support… https://t.co/Od9Fn2Ej6r,True,https://twitter.com/Trump/status/1156580844267548677
DavidLammy,8356,2692,So many men women and children died fighting the virus of fascist extremism in the 1930’s and 40’s. Don’t be fooled… https://t.co/HYaI1v1Twn,True,https://twitter.com/DavidLammy/status/1156468770518503425
AynRandPaulRyan,6898,3588,"""Mitch McConnell is a man that knows less about Russia and Russian interference than even Donald Trump, and I know… https://t.co/GC3FyqkBPh",True,https://twitter.com/AynRandPaulRyan/status/1156640252590612480
dodo,4382,935,Baby possums might be the cutest animal on the planet 💖 https://t.co/ksBInrrmz3,False,https://twitter.com/dodo/status/1156353781921017856
RSPCA_official,771,516,🐱 Lonely Lola has been at our Southridge Animal Centre for over 520 days. Despite watching hundreds of other cats f… https://t.co/kUCcwBlX9O,True,https://twitter.com/RSPCA_official/status/1156526230293950464
RMantri,952,641,"Highest interest rates in the world, usurious income tax rates, triple tax on dividend, tax on buy back, tax on sec… https://t.co/ggAbkjb9HA",True,https://twitter.com/RMantri/status/1156511370940051457
ParveenKaswan,3714,1106,"If it is about children a mother can fight all kinds of danger. True in animal world also. 

A mother vs lion !! https://t.co/7uIEqyeuO0",False,https://twitter.com/ParveenKaswan/status/1156378829205585920
TimRunsHisMouth,1657,320,Name a network getting better ratings than CNN during #DemDebate...  I'll start... Animal Planet.  GO!,False,https://twitter.com/TimRunsHisMouth/status/1156727496370458626
